city,price,lat,long,guests,pets_allowed,property_id,is_supperhost,host_number_of_reviews,host_rating,hosts_year,host_response_rate,is_guest_favorite,property_number_of_reviews,seller_id,state,country,num_images,cancellation_type,log_price,bedrooms,beds,bathrooms,property_type,has_ac,has_wifi,has_pool,has_kitchen,has_parking,amenities_count,poi_restaurants,poi_cafes,poi_transit,poi_bus_stops,poi_supermarkets,poi_total,data_source_type,walk_score,booking_hotel_count,booking_avg_rating,booking_total_reviews,booking_data_source,beds_per_bedroom,guests_per_bedroom,bathrooms_per_bedroom,host_quality_score,reviews_per_year,amenities_per_guest,premium_amenity_score,tourism_density,local_hotel_competition_quality,foodie_score,transport_score,cancellation_type_indexed,property_type_indexed,data_source_type_indexed,features,prediction,review_total,review_positive,review_negative,review_sentiment,rating_cleanliness,rating_communication,rating_checkin,rating_location,rating_value,review_advantages,review_disadvantages,review_suggestions
Paris,432.76,48.88297,2.36003,5,0,13042208,0,22,4.73,9,100,0,21,57732148,Ile-de-France,France,31,No refund,6.0724913857503555,2,2,1.5,entire_place,0,1,0,1,0,28,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.9,22,6.444444444444445,5597,exact_grid,1,2.5,0.75,0.6784000000000001,2.3333333333333335,5.6,0,3.1354942159291497,55.61661676270813,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.88297,2.36003,5,0,0,22,4.73,9,100,0,21,31,2,2,1.5,0,1,0,1,0,28,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.9,22,6.444444444444445,5597,1,2.5,0.75,0.6784000000000001,2.3333333333333335,5.6,0,3.1354942159291497,55.61661676270813,60.04838709677419,16.096774193548384,1,0,0]}",636.6350875832211,20,18,2,0.818,5.0,4.9,4.9,4.1,4.7,Highly Recommend (3x); Will Return (3x); Very Clean (3x); Beautiful Place (2x); Quiet Area (2x),Dirty General (1x); Noise General (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,145.0,48.83615841901548,2.355447358522256,3,0,1065256924419136906,0,13,4.69,2,100,0,10,104162342,Ile-de-France,France,18,Full refund,4.983606621708336,1,1,1.0,entire_place,0,1,0,1,0,24,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.3,32,7.2125,1342,exact_grid,1,3.0,1.0,0.6752,5.0,8.0,0,3.49650756146648,51.949193879923854,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.83615841901548,2.355447358522256,3,0,0,13,4.69,2,100,0,10,18,1,1,1,0,1,0,1,0,24,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.3,32,7.2125,1342,1,3,1,0.6752,5,8,0,3.4965075614664802,51.949193879923854,60.04838709677419,16.096774193548384,0,0,0]}",373.9868562622132,10,10,0,0.964,4.6,5.0,5.0,4.7,4.9,Responsive Host (2x); Well Equipped (2x); Great Communication (1x); Spacious (1x); Highly Recommend (1x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,191.9,48.8598,2.3788,2,0,5211416,0,53,4.87,10,50,1,53,26959906,Ile-de-France,France,23,Full refund,5.262171919911683,1,1,1.0,entire_place,0,1,0,1,0,30,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.7,78,7.145714285714287,5310,exact_grid,1,2.0,1.0,0.5396,5.3,15.0,0,4.3694478524670215,61.29261738993263,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8598,2.3788,2,0,0,53,4.87,10,50,1,53,23,1,1,1,0,1,0,1,0,30,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.7,78,7.145714285714287,5310,1,2,1,0.5396,5.3,15,0,4.3694478524670215,61.29261738993263,60.04838709677419,16.096774193548384,0,0,0]}",238.31949556442288,24,24,0,0.981,4.8,4.9,4.8,4.8,4.8,Responsive Host (4x); Highly Recommend (4x); Walkable (4x); Will Return (3x); Great Location (3x),No issues identified,No issues identified - keep up the great work!
Paris,363.91,48.86620086959349,2.358975339851398,2,0,1066056159357621770,0,3,5.0,1,80,0,3,27176318,Ile-de-France,France,15,No refund,5.899650747835328,1,1,1.0,entire_place,0,1,0,1,0,5,89.0,23.0,11.0,8.0,3.0,134.0,exact_grid,90.2,159,7.883098591549294,16821,exact_grid,1,2.0,1.0,0.64,3.0,2.5,0,5.075173815233827,76.70604018820812,112.0,19.0,1,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.86620086959349,2.358975339851398,2,0,0,3,5,1,80,0,3,15,1,1,1,0,1,0,1,0,5,89,23,11,8,3,134,90.2,159,7.883098591549294,16821,1,2,1,0.64,3,2.5,0,5.075173815233827,76.70604018820812,112,19,1,0,1]}",404.15590848335825,3,3,0,0.999,5.0,5.0,5.0,5.0,4.3,Spacious (2x); Highly Recommend (1x),No issues identified,No issues identified - keep up the great work!
Paris,139.0,48.8618,2.3691,2,0,895542393093451174,1,28,4.93,2,100,1,28,515543871,Ile-de-France,France,10,Full refund,4.941642422609304,1,1,1.0,entire_place,0,1,0,1,0,13,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,73.9,79,7.668888888888888,14427,exact_grid,1,2.0,1.0,0.9944,14.0,6.5,0,4.382026634673881,73.44438171338412,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8618,2.3691,2,0,1,28,4.93,2,100,1,28,10,1,1,1,0,1,0,1,0,13,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,73.9,79,7.668888888888888,14427,1,2,1,0.9944,14,6.5,0,4.382026634673881,73.44438171338412,60.04838709677419,16.096774193548384,0,0,0]}",163.62994913880698,24,22,2,0.849,4.9,4.9,4.8,5.0,4.8,Very Comfortable (8x); Highly Recommend (7x); Great Location (6x); Will Return (5x); Responsive Host (5x),No issues identified,No issues identified - keep up the great work!
Paris,133.0,48.86117977869208,2.339801553091612,2,0,1300040698232997307,0,27,4.59,2,93,1,6,524708996,Ile-de-France,France,12,Partial refund,4.897839799950911,1,1,1.0,entire_place,0,1,0,1,0,32,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,73.8,26,7.8,4318,exact_grid,1,2.0,1.0,0.6462,3.0,16.0,0,3.295836866004329,65.29207754909346,60.04838709677419,16.096774193548384,2,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.86117977869208,2.339801553091612,2,0,0,27,4.59,2,93,1,6,12,1,1,1,0,1,0,1,0,32,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,73.8,26,7.8,4318,1,2,1,0.6462,3,16,0,3.295836866004329,65.29207754909346,60.04838709677419,16.096774193548384,2,0,0]}",308.6504508108838,5,5,0,0.998,5.0,4.8,4.8,4.8,5.0,Great Location (3x); Quiet Area (1x); Good Value (1x); Central (1x); Very Comfortable (1x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,195.0,48.86742060288238,2.336313210429854,6,0,1304167688556821798,0,192,3.94,2,100,0,11,485028504,Ile-de-France,France,15,No refund,5.278114659230518,2,2,2.0,entire_place,0,1,0,1,0,14,118.0,44.0,10.0,11.0,2.0,185.0,exact_grid,87.9,116,7.015714285714286,13321,exact_grid,1,3.0,1.0,0.6152,5.5,2.3333333333333335,0,4.762173934797756,66.62944585640145,162.0,21.0,1,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.86742060288238,2.336313210429854,6,0,0,192,3.94,2,100,0,11,15,2,2,2,0,1,0,1,0,14,118,44,10,11,2,185,87.9,116,7.015714285714286,13321,1,3,1,0.6152,5.5,2.3333333333333335,0,4.762173934797756,66.62944585640145,162,21,1,0,1]}",654.4901132585678,11,7,4,0.285,4.3,4.4,4.0,4.9,4.3,Responsive Host (3x); Quiet Area (1x); Highly Recommend (1x); Very Clean (1x); Good Value (1x),Too Small (2x); Dirty General (1x),"[Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews."
Paris,124.0,48.8562,2.3624,1,0,916384800669857974,0,54,4.91,9,100,0,3,43165461,Ile-de-France,France,17,Full refund,4.8283137373023015,1,1,1.0,entire_place,0,1,0,1,0,29,37.0,13.0,2.0,5.0,1.0,58.0,exact_grid,68.1,88,7.625641025641025,7655,exact_grid,1,1.0,1.0,0.6928000000000001,0.3333333333333333,29.0,0,4.48863636973214,68.19797546445363,50.0,7.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8562,2.3624,1,0,0,54,4.91,9,100,0,3,17,1,1,1,0,1,0,1,0,29,37,13,2,5,1,58,68.1,88,7.625641025641025,7655,1,1,1,0.6928000000000001,0.3333333333333333,29,0,4.48863636973214,68.19797546445363,50,7,0,0,1]}",443.43170459662787,3,3,0,0.999,5.0,4.7,5.0,5.0,5.0,Walkable (2x); Great Host (1x); Very Comfortable (1x); Great Location (1x); Spacious (1x),No issues identified,No issues identified - keep up the great work!
Paris,318.0,48.85777,2.33189,4,1,53845231,0,10029,4.61,4,100,0,52,436103373,Ile-de-France,France,15,No refund,5.765191102784844,1,1,1.0,entire_place,0,1,0,1,0,43,30.0,7.0,4.0,4.0,1.0,46.0,exact_grid,66.1,39,7.677272727272729,6245,exact_grid,1,4.0,1.0,0.6688000000000001,13.0,10.75,0,3.688879454113936,67.09703387462214,37.0,8.0,1,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.85777,2.33189,4,1,0,10029,4.61,4,100,0,52,15,1,1,1,0,1,0,1,0,43,30,7,4,4,1,46,66.1,39,7.677272727272729,6245,1,4,1,0.6688000000000001,13,10.75,0,3.6888794541139363,67.09703387462214,37,8,1,0,1]}",450.446635187094,24,23,1,0.916,4.4,4.6,4.6,5.0,4.5,Great Location (8x); Very Comfortable (4x); Highly Recommend (3x); Responsive Host (3x); Very Clean (2x),Noise General (2x); Too Small (2x); Smell Issues (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says."
Paris,333.0,48.85968,2.35539,4,1,1008791497848928346,0,10028,4.61,4,100,0,35,436103373,Ile-de-France,France,11,No refund,5.8111409929767,2,2,1.0,entire_place,0,1,0,1,1,42,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.1,158,7.657471264367815,10295,exact_grid,1,2.0,0.5,0.6688000000000001,8.75,10.5,1,5.0689042022202315,70.75128805939822,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.85968,2.35539,4,1,0,10028,4.61,4,100,0,35,11,2,2,1,0,1,0,1,1,42,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.1,158,7.657471264367815,10295,1,2,0.5,0.6688000000000001,8.75,10.5,1,5.0689042022202315,70.75128805939822,60.04838709677419,16.096774193548384,1,0,0]}",545.8584130549616,24,23,1,0.906,4.6,4.8,4.8,5.0,4.5,Great Location (4x); Walkable (4x); Responsive Host (4x); Spacious (2x); Very Comfortable (2x),Too Cold (1x); Too Small (1x); Dirty General (1x); Bugs Pests (1x),"[Too Cold]: Ensure the heating system works properly and provide clear instructions on how to use it. Consider adding extra blankets, warm bedding, or a space heater for colder months. || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California. || [Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews."
Paris,258.35,48.84102,2.3297,4,0,510375,0,104,4.77,13,100,0,18,2514640,Ile-de-France,France,13,Full refund,5.55817850079741,2,2,1.0,entire_place,0,1,0,1,0,25,47.0,11.0,14.0,11.0,2.0,85.0,exact_grid,79.6,39,7.221428571428571,16861,exact_grid,1,2.0,0.5,0.6816,1.3846153846153846,6.25,0,3.688879454113936,70.28484889154235,58.0,25.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.84102,2.3297,4,0,0,104,4.77,13,100,0,18,13,2,2,1,0,1,0,1,0,25,47,11,14,11,2,85,79.6,39,7.221428571428571,16861,1,2,0.5,0.6816,1.3846153846153846,6.25,0,3.6888794541139363,70.28484889154235,58,25,0,0,1]}",617.4545549673466,18,17,1,0.888,4.7,5.0,4.9,5.0,4.8,Great Location (6x); Spacious (4x); Highly Recommend (3x); Will Return (2x); Responsive Host (1x),No issues identified,No issues identified - keep up the great work!
Paris,506.21,48.8584,2.3283,4,0,1086204918195098970,1,15,5.0,1,100,1,15,328781956,Ile-de-France,France,20,Full refund,6.228925119016985,2,2,1.0,entire_place,0,1,0,1,0,31,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.1,22,7.885714285714286,3564,exact_grid,1,2.0,0.5,1.0,15.0,7.75,0,3.1354942159291497,64.49662102474736,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8584,2.3283,4,0,1,15,5,1,100,1,15,20,2,2,1,0,1,0,1,0,31,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.1,22,7.885714285714286,3564,1,2,0.5,1,15,7.75,0,3.1354942159291497,64.49662102474736,60.04838709677419,16.096774193548384,0,0,0]}",598.264485561954,15,15,0,1.0,5.0,5.0,5.0,5.0,4.7,Responsive Host (5x); Walkable (4x); Great Location (4x); Spacious (3x); Highly Recommend (2x),No issues identified,No issues identified - keep up the great work!
Paris,645.31,48.8743,2.3549,10,0,1036135167953775316,0,2510,4.46,5,100,0,3,99040006,Ile-de-France,France,25,Full refund,6.47127926483985,4,4,3.0,entire_place,0,1,0,1,1,36,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.4,134,7.227692307692307,9067,exact_grid,1,2.5,0.75,0.6568,0.6,3.6,1,4.90527477843843,65.86239683173171,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8743,2.3549,10,0,0,2510,4.46,5,100,0,3,25,4,4,3,0,1,0,1,1,36,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.4,134,7.227692307692307,9067,1,2.5,0.75,0.6568,0.6,3.6,1,4.90527477843843,65.86239683173171,60.04838709677419,16.096774193548384,0,0,0]}",723.3768798679891,3,3,0,1.0,4.0,5.0,5.0,5.0,4.3,Highly Recommend (1x); Very Clean (1x); Spacious (1x); Very Comfortable (1x),No issues identified,No issues identified - keep up the great work!
Paris,436.33,48.8525,2.3663,4,0,1120181723519225718,0,6,5.0,1,100,1,6,171333481,Ile-de-France,France,13,Full refund,6.0806880588556576,2,2,2.0,entire_place,0,1,0,1,0,5,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.2,61,7.99090909090909,5710,exact_grid,1,2.0,1.0,0.7,6.0,1.25,0,4.127134385045092,69.12255762733103,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8525,2.3663,4,0,0,6,5,1,100,1,6,13,2,2,2,0,1,0,1,0,5,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.2,61,7.99090909090909,5710,1,2,1,0.7,6,1.25,0,4.127134385045092,69.12255762733103,60.04838709677419,16.096774193548384,0,0,0]}",705.2843531703394,6,6,0,1.0,5.0,5.0,5.0,5.0,5.0,Spacious (2x); Great Location (2x); Great Host (1x); Highly Recommend (1x); Good Value (1x),No issues identified,No issues identified - keep up the great work!
Paris,180.0,48.8681,2.35107,4,0,34309812,0,129,4.33,6,100,0,4,230458490,Ile-de-France,France,20,No refund,5.198497031265826,1,1,1.0,entire_place,0,1,0,1,1,15,93.0,19.0,6.0,4.0,3.0,125.0,exact_grid,88.7,378,7.22994923857868,11462,exact_grid,1,4.0,1.0,0.6464000000000001,0.6666666666666666,3.75,1,5.937536205082426,67.57746603121122,112.0,10.0,1,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8681,2.35107,4,0,0,129,4.33,6,100,0,4,20,1,1,1,0,1,0,1,1,15,93,19,6,4,3,125,88.7,378,7.22994923857868,11462,1,4,1,0.6464000000000001,0.6666666666666666,3.75,1,5.937536205082426,67.57746603121122,112,10,1,0,1]}",525.3464667075413,4,3,1,0.5,4.0,4.5,4.8,4.0,4.2,Highly Recommend (1x); Great Location (1x); Quiet Area (1x),No issues identified,No issues identified - keep up the great work!
Paris,137.79,48.86017054004144,2.310657614951714,1,0,1131546755764000738,0,30,4.7,7,100,0,13,30620999,Ile-de-France,France,21,Full refund,4.932961999367748,1,1,1.0,private_room,1,1,0,1,0,14,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.6,3,0.0,0,exact_grid,1,1.0,1.0,0.676,1.8571428571428572,14.0,1,1.3862943611198906,0.0,60.04838709677419,16.096774193548384,0,1,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.86017054004144,2.310657614951714,1,0,0,30,4.7,7,100,0,13,21,1,1,1,1,1,0,1,0,14,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.6,3,0,0,1,1,1,0.676,1.8571428571428572,14,1,1.3862943611198906,0,60.04838709677419,16.096774193548384,0,1,0]}",98.28422490958374,13,12,1,0.871,4.9,4.8,4.8,5.0,4.8,Quiet Area (2x); Central (2x); Walkable (2x); Very Clean (2x); Highly Recommend (2x),No issues identified,No issues identified - keep up the great work!
Paris,403.77,48.8731,2.3547,4,0,1083095368687612865,0,125,4.82,9,100,1,11,11658690,Ile-de-France,France,37,Full refund,6.003319004554988,1,1,2.5,entire_place,0,1,0,1,1,53,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,74.4,134,7.227692307692307,9067,exact_grid,1,4.0,2.5,0.6856,1.2222222222222223,13.25,1,4.90527477843843,65.86239683173171,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8731,2.3547,4,0,0,125,4.82,9,100,1,11,37,1,1,2.5,0,1,0,1,1,53,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,74.4,134,7.227692307692307,9067,1,4,2.5,0.6856,1.2222222222222223,13.25,1,4.90527477843843,65.86239683173171,60.04838709677419,16.096774193548384,0,0,0]}",502.0059444559029,11,11,0,1.0,5.0,5.0,5.0,5.0,5.0,Walkable (2x); Perfect Stay (1x); Responsive Host (1x); Beautiful Place (1x); Will Return (1x),No issues identified,No issues identified - keep up the great work!
Paris,424.84,48.8494,2.3809,2,0,42428002,0,239,3.99,5,100,0,239,334643447,Ile-de-France,France,11,No refund,6.054063688864502,1,1,1.0,hotel_room,1,1,0,0,0,31,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.5,14,7.785714285714286,7150,exact_grid,1,2.0,1.0,0.6192,47.8,15.5,1,2.70805020110221,69.09827256994822,60.04838709677419,16.096774193548384,1,2,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8494,2.3809,2,0,0,239,3.99,5,100,0,239,11,1,1,1,1,1,0,0,0,31,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.5,14,7.785714285714286,7150,1,2,1,0.6192,47.8,15.5,1,2.70805020110221,69.09827256994822,60.04838709677419,16.096774193548384,1,2,0]}",646.8995419157824,22,16,6,0.478,4.0,4.2,4.5,4.4,3.8,Walkable (3x); Good Value (2x); Very Clean (2x); Highly Recommend (1x); Good Bed (1x),Noise Neighbors (1x); Too Small (1x),"[Noise Neighbors]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.). || [Too Small]: Clean and declutter. Show guests exactly what they can expect. “It’s surprising how many people forget to clear their spaces of random objects before taking photos,” says Jeff, a photographer and Superhost in Joshua Tree, California."
Paris,712.0,48.8785,2.35335,8,0,53286084,0,10305,4.45,9,100,0,86,51567288,Ile-de-France,France,17,No refund,6.569481420414296,4,4,2.0,entire_place,0,1,0,1,0,41,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,75.1,69,7.248837209302324,17149,exact_grid,1,2.0,0.5,0.656,9.555555555555555,5.125,0,4.248495242049359,70.67437560868781,60.04838709677419,16.096774193548384,1,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.8785,2.35335,8,0,0,10305,4.45,9,100,0,86,17,4,4,2,0,1,0,1,0,41,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,75.1,69,7.248837209302324,17149,1,2,0.5,0.656,9.555555555555555,5.125,0,4.248495242049359,70.67437560868781,60.04838709677419,16.096774193548384,1,0,0]}",481.52035687419107,24,22,2,0.833,4.7,4.5,4.3,4.4,4.4,Spacious (6x); Responsive Host (4x); Very Clean (3x); Highly Recommend (3x); Well Equipped (3x),Noise General (1x),"[Noise General]: Noise: Guests should respect designated quiet hours and should not disturb the surrounding community with a disruptive level of noise (loud music, shouting, slamming doors, etc.)."
Paris,399.0,48.8693,2.33597,3,0,544165548715558681,0,10305,4.45,9,100,0,57,51567288,Ile-de-France,France,18,No refund,5.991464547107982,1,1,1.0,entire_place,1,1,0,1,0,43,105.0,20.0,14.0,9.0,1.0,149.0,exact_grid,80.3,116,7.015714285714286,13321,exact_grid,1,3.0,1.0,0.656,6.333333333333333,14.333333333333334,1,4.762173934797756,66.62944585640145,125.0,23.0,1,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8693,2.33597,3,0,0,10305,4.45,9,100,0,57,18,1,1,1,1,1,0,1,0,43,105,20,14,9,1,149,80.3,116,7.015714285714286,13321,1,3,1,0.656,6.333333333333333,14.333333333333334,1,4.762173934797756,66.62944585640145,125,23,1,0,1]}",668.5734940843163,24,19,5,0.582,4.4,4.4,4.4,4.8,4.3,Highly Recommend (4x); Responsive Host (4x); Walkable (2x); Very Clean (2x); Great Location (2x),Dirty General (1x); Bugs Pests (1x); Smell Issues (1x); Overpriced (1x),"[Dirty General]: Use the Arrival guide to provide clear and simple checkout instructions. Consider whether checkout tasks like taking out the rubbish or gathering used towels is a five-star experience for guests. Making these chores part of your cleaning routine could lead to better reviews. || [Bugs Pests]: Cleanliness: Did the home meet our standards? (It should be free of health hazards like mold and pests. It should also be free of extensive dust, pet dander, dirty dishes, etc.). || [Smell Issues]: Everyone has a different sense of smell. Strong scents of any kind can be off-putting to guests. Trying to mask odors with bleach, air fresheners, or other solutions usually doesn’t work, Diana says."
Paris,831.0,48.85232,2.34655,4,0,53918465,1,42,4.98,3,100,1,42,197304071,Ile-de-France,France,24,Full refund,6.723832440821209,2,2,2.5,entire_place,0,1,0,1,0,29,129.0,24.0,19.0,11.0,2.0,185.0,exact_grid,86.8,84,7.571428571428571,4729,exact_grid,1,2.0,1.25,0.9984000000000002,14.0,7.25,0,4.442651256490317,64.0670093598224,153.0,30.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.85232,2.34655,4,0,1,42,4.98,3,100,1,42,24,2,2,2.5,0,1,0,1,0,29,129,24,19,11,2,185,86.8,84,7.571428571428571,4729,1,2,1.25,0.9984000000000002,14,7.25,0,4.442651256490317,64.0670093598224,153,30,0,0,1]}",609.2551400038883,24,23,1,0.918,5.0,5.0,5.0,5.0,4.8,Highly Recommend (8x); Responsive Host (7x); Beautiful Place (3x); Very Clean (3x); Great Location (3x),Noise Street (1x); Too Hot (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy. || [Too Hot]: Add every amenity you offer. Consider which popular amenities you can add or improve, like replacing a lockbox with a smart lock or upgrading your wifi. The top amenities guests search for include self check-in, wifi, a washer, a dryer, TV or cable, and a barbecue area.***"
Paris,116.0,48.85834,2.37432,4,0,684481901044002316,0,35,4.83,10,50,1,21,36649073,Ile-de-France,France,25,Full refund,4.762173934797756,2,2,1.0,entire_place,0,1,0,1,0,17,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,city_fallback,73.9,45,6.98695652173913,5069,exact_grid,1,2.0,0.5,0.5364,2.1,4.25,0,3.828641396489095,59.6063975096194,60.04838709677419,16.096774193548384,0,0,0,"{""vectorType"":""dense"",""length"":45,""values"":[48.85834,2.37432,4,0,0,35,4.83,10,50,1,21,25,2,2,1,0,1,0,1,0,17,45.54838709677419,14.5,8.838709677419354,7.258064516129032,1.064516129032258,77.20967741935483,73.9,45,6.98695652173913,5069,1,2,0.5,0.5364,2.1,4.25,0,3.828641396489095,59.6063975096194,60.04838709677419,16.096774193548384,0,0,0]}",589.2851010375521,21,20,1,0.905,4.7,5.0,5.0,5.0,4.8,Will Return (8x); Very Comfortable (4x); Walkable (3x); Well Equipped (3x); Quiet Area (2x),No issues identified,No issues identified - keep up the great work!
Paris,401.88,48.8726,2.3477,3,0,1150513192003311884,0,24,5.0,1,100,1,24,183108425,Ile-de-France,France,29,Full refund,5.998638750855982,1,1,1.0,entire_place,0,1,0,1,1,39,92.0,11.0,5.0,5.0,2.0,115.0,exact_grid,83.6,106,6.851785714285714,17974,exact_grid,1,3.0,1.0,0.7,24.0,13.0,1,4.672828834461906,67.12514387427667,103.0,10.0,0,0,1,"{""vectorType"":""dense"",""length"":45,""values"":[48.8726,2.3477,3,0,0,24,5,1,100,1,24,29,1,1,1,0,1,0,1,1,39,92,11,5,5,2,115,83.6,106,6.851785714285714,17974,1,3,1,0.7,24,13,1,4.672828834461906,67.12514387427667,103,10,0,0,1]}",258.11915464821215,24,24,0,1.0,5.0,5.0,5.0,5.0,5.0,Highly Recommend (7x); Responsive Host (6x); Very Comfortable (6x); Walkable (6x); Will Return (6x),Noise Street (1x),"[Noise Street]: Include a short, descriptive listing title. Check that your title offers a unique, accurate perspective of your home and surroundings. For example, “Quiet studio near Uffizi” conveys in a few words that the place is a peaceful, centrally located apartment in Florence, Italy."
